Date,btc_returns,coin_days_destroyed,exchange_balance%,exchange_netflow,hodl_24h,hodl_1d_1w,hodl_1w_1m,hodl_1m_3m,nvt_ratio,dormancy,pctsupply_in_profit_change,pctutxo_in_profit_change,active_addresses_change,addresses_balance_1k_change,hashrate_change,fee_ratio_multiple_change,exchange_balancepct_change,liveliness_change,nvt_signal_change,circ_supply_lastactive_1yplus_change,hodl_3m_6m_change,hodl_6m_12m_change,hodl_1y_2y_change,hodl_2y_3y_change,hodl_3y_5y_change,hodl_5y_7y_change,hodl_7y_10y_change,hodl_more_10y_change,Gold_returns,m2_change,deficit_change
2013-04-30 00:00:00+00:00,0.011106809,3585128.8,0.001764829,-74.92975,0.021286897,0.084913219,0.164068347,0.132802682,18.967363,6.1265106,-0.027842151,-0.036445267,-0.12459167,0.010993154,-0.084371623,-0.15389521,-0.004159746,-0.000122197,0.00833769,0.000218487,0.022501508,-0.002313248,-0.000105625,-0.001200025,0.001981083,,,,-0.07863545,0.003358,219419
2013-05-01 00:00:00+00:00,-0.09891005,7622750,0.001819433,613.14056,0.03760844,0.065297449,0.166523684,0.134245849,12.788411,8.779748,-0.106020056,-0.14593776,0.08523487,-0.002188991,0.056094534,0.1242754,0.030471293,0.00031073,-0.10551122,-0.000779336,0.002558532,-0.005048301,-0.002051489,-0.001177169,0.001176261,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-02 00:00:00+00:00,-0.13282225,5217361,0.00187044,572.8044,0.02862083,0.073054334,0.164116982,0.132790677,13.842784,6.502751,-0.017649822,-0.024158396,-0.019974027,-0.00365896,-0.115021393,-0.3657016,0.027648445,0.000863775,-0.13969062,-0.000187713,0.062170286,-0.001351733,-0.001792606,0.000346124,0.001283537,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-03 00:00:00+00:00,-0.17663255,14614635,0.001979306,1216.1244,0.030743492,0.072686423,0.157570028,0.139936889,16.230038,21.349878,-0.002127644,-0.010881403,0.009459319,0.010937029,0.050441519,0.16479433,0.05657307,0.001075047,-0.18144414,-0.001352629,0.006775145,-0.025011005,-0.035772983,0.039334033,0.000721671,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-04 00:00:00+00:00,0.1061172,2069386,0.001939229,-437.4319,0.015021494,0.084503392,0.158389234,0.14238096,27.980343,5.209884,0.050014727,0.034304064,-0.17201144,0.002173088,0.097656815,0.14257348,-0.020455735,0.001544236,0.10349534,3.21E-05,0.003090845,0.0037692,-0.000672209,0.000364952,0.000538443,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-05 00:00:00+00:00,0.08786907,4664528,0.002009564,790.1323,0.01497973,0.083121303,0.15841591,0.143658284,21.989199,9.225491,0.015688684,0.02102399,0.04058389,0.000723339,0.044581096,0.25674498,0.035626944,-0.000311244,0.08664199,-0.000761859,0.011022512,-0.00579723,-0.002527926,-0.002234749,0.002785376,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-06 00:00:00+00:00,0.037991147,2717207.5,0.002076381,751.6655,0.019472212,0.074911437,0.159558179,0.14585546,15.056961,3.6784968,-0.029511545,-0.03745209,0.1601078,0.000722862,0.009037595,-0.3602681,0.032709032,-0.000564138,0.0340119,0.000223969,0.002312607,0.000815417,0.000161754,0.000209548,0.000311803,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-07 00:00:00+00:00,-0.095838085,4087638.5,0.002048407,-302.28516,0.017737039,0.074416705,0.160654549,0.147362983,12.912297,4.7437553,-0.013291322,-0.007092655,0.24698819,-0.00144616,0.030348653,0.13555849,-0.013564377,-0.000349165,-0.10118944,-0.000697797,-0.005589641,0.004422289,-0.002197533,4.12E-05,0.000341,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-08 00:00:00+00:00,0.046608366,2346010.5,0.002086983,438.02814,0.017705889,0.060328256,0.16872964,0.152533178,15.269612,3.2184246,0.029832456,0.018735234,-0.05637611,0.005052299,-0.034132867,-0.123788856,0.018657075,-0.000470391,0.041864198,-0.000321977,0.006616115,0.004359979,-0.004942332,0.00452542,0.000313233,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-09 00:00:00+00:00,-0.012627602,3658225.5,0.001973008,-1260.3407,0.017109214,0.05465935,0.161687034,0.162019292,19.529634,6.4163785,-0.030953957,-0.039320488,-0.22878857,-0.002883953,-0.006549426,-0.23934194,-0.05616021,-0.000591632,-0.013537371,-0.000282447,0.044648625,-0.00184378,-0.004855541,0.004154742,0.000656747,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-10 00:00:00+00:00,0.03096353,3713377.5,0.001987942,175.06503,0.021253741,0.047621552,0.159590957,0.166564167,15.938459,5.313408,0.061645206,0.07732372,0.028413014,-0.003616666,0.055180816,0.07130353,0.007540573,-0.000169113,0.026523596,-0.000552628,0.008652932,-0.001527761,-0.002359251,0.000912965,9.18E-05,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-11 00:00:00+00:00,0.006452323,6108067,0.001931195,-623.1493,0.015304199,0.054614504,0.151751921,0.174638343,19.50434,10.6909275,-0.02040652,-0.022529365,-0.041141823,0.005059653,0.061563779,0.09608801,-0.028960783,0.000550953,0.004178722,-0.000608152,-0.00241368,-0.008442655,-0.00233362,-0.003777118,0.004528743,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-12 00:00:00+00:00,-0.005663188,2001738.4,0.001975717,504.55963,0.013505973,0.055742596,0.147660861,0.179160639,24.342188,4.371028,-0.014281985,-0.022320589,-0.14669967,0.001440917,-0.069690983,0.00655702,0.022792624,-0.000671016,-0.008399857,0.005622762,-0.007405094,-0.015013178,0.013288505,0.001615411,0.000675569,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-13 00:00:00+00:00,0.00695463,2095783.4,0.001957118,-198.70784,0.014653881,0.051028262,0.14840848,0.181555933,16.810091,3.1591094,0.012406319,0.021587402,0.16701308,0.000719646,0.112855875,0.001439369,-0.009458729,-0.000841733,0.000816727,-0.000132868,0.004855864,0.000248878,-0.000980202,0.000371864,0.000358279,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-14 00:00:00+00:00,-0.002901468,3848530.8,0.002014753,650.7068,0.0199175,0.048136732,0.143998027,0.183367756,16.688179,5.7570662,-0.084283195,-0.1266564,0.013064032,0,-0.116166601,-0.10131252,0.029023463,-0.000616621,-0.005048121,-0.0004853,-0.002697527,0.007330189,-0.001161117,-0.00030725,0.000127188,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-15 00:00:00+00:00,-0.055260357,6618008.5,0.002197531,2047.0215,0.024700883,0.047830228,0.137550982,0.186055009,17.924734,10.630169,0.010159093,0.007260603,0.011945145,0.006453981,-0.082302103,-0.13852693,0.08683797,0.000465047,-0.058644857,-0.001135935,-0.008498619,0.005924522,-0.004540304,0.001287704,0.0004293,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-16 00:00:00+00:00,0.011479751,2525744,0.00258711,4357.189,0.019429577,0.054000942,0.131284023,0.190656095,18.559477,4.199245,0.06844884,0.07826987,-0.007935575,0.002855155,0.050431379,-0.19405974,0.16320726,-5.45E-05,0.00798758,-0.000196178,0.010021608,-0.000999831,-0.007756194,0.00826782,0.000142445,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-17 00:00:00+00:00,0.036017533,2373322.8,0.002764917,1996.1334,0.021447182,0.050075902,0.12953442,0.194177495,16.416975,3.489069,0.043912232,0.08305142,-0.064503364,0.002846953,0.081600517,0.41110203,0.0664689,-0.000582805,0.032006625,0.000123612,0.002328782,-0.001452786,6.15E-05,-0.000303613,0.00062053,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-18 00:00:00+00:00,0.022966927,6356451,0.002818575,609.8302,0.013322135,0.057293518,0.128204418,0.197156369,18.880825,10.743615,0.010010396,0.009286069,-0.13827811,-0.002134454,-0.078301186,0.2561312,0.019220885,-0.000133046,0.01931724,0.006669405,0.004009186,-0.042637445,0.017095702,0.001128275,9.24E-05,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-19 00:00:00+00:00,0.003211225,1487480.2,0.002944971,1423.566,0.012201743,0.05790635,0.12534699,0.199823664,29.030355,3.8642633,-0.026672613,-0.026019102,-0.069791846,0.000712022,0.044536812,-0.12788011,0.04386785,-0.000128277,0.002217098,2.36E-05,0.007288296,-8.49E-05,-0.003197531,0.003186033,0.000630776,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-20 00:00:00+00:00,-0.003964404,2168326.8,0.003059898,1294.2705,0.014150872,0.055268136,0.122789874,0.202704393,22.739674,4.4110985,0.00043073,6.76E-05,0.11155025,-0.000711992,-0.184471141,-0.10721876,0.03828238,-0.000615369,-0.005882664,-0.000301287,0.005192959,-7.59E-05,-0.001967218,0.000775632,0.000562033,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-21 00:00:00+00:00,0.003536164,2094277.9,0.00304761,-125.66563,0.015232059,0.050674014,0.123915739,0.204768637,18.65236,3.4934886,-0.006328959,-0.008692624,0.14343758,0.002134428,0.157328321,0.088409804,-0.004023948,-0.000607258,-0.000140379,8.94E-05,0.00190696,0.001131609,-0.000652586,0.00036674,0.000674497,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-22 00:00:00+00:00,0.003887122,2298244.8,0.003193171,1640.2717,0.014937706,0.043086565,0.131116303,0.2050811,17.028109,3.4986656,0.033135246,0.0426422,-0.10069328,0.001420442,0.029428165,-0.037098266,0.046657063,-0.000692965,-0.000547201,-0.000436401,0.001132324,0.004913518,-0.002000364,0.000481966,0.000459804,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-23 00:00:00+00:00,0.019089436,2048520.4,0.003026537,-1850.5647,0.017817635,0.036882275,0.131812834,0.207662575,18.002092,3.2955973,0.018875852,0.033042293,0.10803105,-0.001420433,0.104944433,-0.014380241,-0.05359544,-0.000694516,0.01681863,-0.000310827,-0.021766707,0.024682472,-0.005597313,0.004618691,0.000859725,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-24 00:00:00+00:00,0.04252739,2755565.2,0.002634515,-4375.4263,0.019816484,0.032709878,0.128547732,0.212411597,16.061512,3.9537032,0.001032296,0.011163867,0.01928824,0.008492664,-0.02423129,0.12479135,-0.13872008,-0.000640955,0.03769765,-7.84E-05,-0.002676191,0.010483788,-0.002056984,0.001414252,0.000698203,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-25 00:00:00+00:00,0.02255757,8648161,0.002637556,45.042892,0.019141868,0.039381313,0.125109354,0.212807625,17.854177,13.788295,0.002554608,-0.000545174,-0.19951312,0.004920872,-0.002356365,-0.001849752,0.001153638,0.001148042,0.020153396,-0.000274457,-0.001704356,-0.029076079,-0.002344494,0.000710593,0.001108866,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-26 00:00:00+00:00,0.006544111,816136.56,0.002702309,736.27814,0.00892363,0.048452617,0.12090386,0.21202605,31.666107,2.3069937,0.005462837,0.005720791,-0.00062348,0.000701062,0.049609129,0.38921875,0.02425392,0.000295357,0.007228057,-0.000179128,0.061455097,0.002717614,-0.003368681,0.002329019,0.000943692,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-27 00:00:00+00:00,-0.002041336,2837765.5,0.002812891,1251.3337,0.013631712,0.044335328,0.116407242,0.214607107,19.0759,4.830364,-0.040583503,-0.039801747,0.06853344,-0.000701017,0.077150389,-0.35855955,0.040105987,-0.00101779,-0.003882545,0.000592414,0.01297072,-0.002519262,0.001643261,-0.000119693,0.000109667,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-28 00:00:00+00:00,-0.025637621,2774095,0.002712173,-1117.837,0.01409661,0.042995648,0.114342037,0.217403784,17.828712,4.411707,0.006127145,0.000637328,0.023952404,0.002101596,-0.118309381,-0.21911612,-0.036462575,-0.000380648,-0.03014013,-0.000416246,0.002236248,0.000998952,-0.007242738,0.006391323,0.000484349,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-29 00:00:00+00:00,0.012889759,4912872.5,0.002823649,1261.7788,0.016608498,0.041641237,0.111305251,0.219420705,16.733099,7.330178,0.03135479,0.035124682,0.05483525,0.003492805,0.064868683,0.10923816,0.040279932,-0.000208459,0.010243344,-0.000254544,-0.000570997,0.00029631,-0.000624852,-0.000350596,0.000261034,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-30 00:00:00+00:00,0.011642016,4169635.5,0.002722168,-1125.7747,0.017402276,0.041190464,0.109790624,0.220130201,19.595297,7.2824807,-0.04225946,-0.04174849,-0.028901761,0.002785495,0.08170349,0.15549116,-0.03660155,-0.00014783,0.010067163,0.000408328,0.005947156,-0.003461803,-0.004973301,0.006803443,2.26E-06,,,,-0.063992380011343,0.003431958262867,-251621
2013-05-31 00:00:00+00:00,-0.010609563,7852192,0.002426506,-3306.4065,0.013345834,0.043614222,0.099773831,0.232433333,18.830673,13.173974,0.011093723,0.009420703,-0.03696856,0.003471066,-0.043556168,0.029404137,-0.11497615,-0.000389413,-0.013726493,-0.001914127,0.000629227,0.000914037,-0.002213542,-0.003498528,2.90E-05,,,,-0.063992380011343,0.003431958262867,-251621
2013-06-01 00:00:00+00:00,0.004336597,2352535.5,0.002463333,426.5883,0.01104807,0.03938376,0.10394043,0.233949692,25.854523,5.4166007,0.018713355,0.014706773,-0.10267545,-0.003471014,0.187433635,0.28233263,0.015062875,0.000131241,0.00263225,-0.000314345,0.009185909,0.00037246,-0.00230106,0.00148127,9.36E-05,,,,-0.117195147518466,0.005116589345167,255233
2013-06-02 00:00:00+00:00,-0.034471173,3259159.2,0.002238427,-2514.2202,0.01425253,0.039345465,0.094036813,0.240638037,29.717838,8.621533,-0.056192935,-0.06101493,-0.03621787,0.000695225,-0.051342914,-0.23456544,-0.09574186,-0.001083782,-0.035452172,0.000281414,-0.02379551,0.025632447,-0.034751985,0.037610054,0.000269138,,,,-0.117195147518466,0.005116589345167,255233
2013-06-03 00:00:00+00:00,-0.029915633,2829812.2,0.002276023,434.64407,0.015434708,0.038881454,0.093846141,0.238115017,16.16224,4.0692563,0.007088157,0.002917916,0.19759096,-0.002783593,0.06305566,-0.118064165,0.016656147,-0.0006938,-0.031475738,-3.53E-05,0.018983586,0.0008658,-0.000823837,0.000683908,5.98E-05,,,,-0.117195147518466,0.005116589345167,255233
2013-06-04 00:00:00+00:00,0.011184379,5699369.5,0.002073925,-2260.288,0.014898752,0.038502441,0.094966484,0.236075475,19.230034,9.746688,-0.027004212,-0.031821366,-0.011985012,0,0.001725626,0.08179304,-0.09298673,-0.000818588,0.013378374,-0.001166308,0.021345528,0.001151495,-0.000643699,-0.00290081,9.32E-05,,,,-0.117195147518466,0.005116589345167,255233
2013-06-05 00:00:00+00:00,-0.007562671,9829369,0.002039385,-378.86288,0.0155973,0.035909119,0.095827604,0.236904641,18.259378,15.954536,0.014318462,0.013089328,-0.003617265,-0.002092762,-0.044482419,-0.24705923,-0.016794737,0.001253415,-0.007519912,-0.001920636,0.009733006,-0.000212454,-0.006828323,0.001094696,0.000190717,,,,-0.117195147518466,0.005116589345167,255233
2013-06-06 00:00:00+00:00,-0.002078128,9592437,0.002061935,263.12585,0.018692526,0.034064984,0.097765888,0.234280227,16.28157,13.877882,-0.041723445,-0.041595377,-0.072425015,0.010420321,0.13024805,0.35618177,0.010996691,0.000462544,-0.006374607,-0.000175909,0.008041033,-0.014539285,-0.00161295,0.000806245,0.000330394,,,,-0.117195147518466,0.005116589345167,255233
2013-06-07 00:00:00+00:00,-0.06159822,5248758,0.002108871,536.863,0.017943689,0.038793331,0.095202934,0.232099187,18.369318,8.564305,-0.09604344,-0.18700588,0.013632295,-0.004849311,-0.110494495,-0.06424407,0.022508034,0.000398199,-0.052781142,0.000322409,0.009390589,-0.00410588,-0.009814825,0.010452173,0.000408447,,,,-0.117195147518466,0.005116589345167,255233
2013-06-08 00:00:00+00:00,-0.031869855,2335244.5,0.002266976,1790.2987,0.012806995,0.043505929,0.094491323,0.232981877,31.727861,6.578717,-0.005794352,-0.014999201,-0.2445394,-0.003478251,0.112151477,-0.045036677,0.07229376,-0.000151825,-0.040231362,-0.000275829,-0.003510431,0.008109264,-0.011666738,0.004764514,0.006328898,,,,-0.117195147518466,0.005116589345167,255233
2013-06-09 00:00:00+00:00,-0.09444166,8277803,0.002380261,1285.4896,0.018815282,0.038960843,0.093088798,0.233614337,17.630016,12.953366,-0.013858841,-0.04174961,-0.020765258,-0.004189972,-0.110572317,0.11469738,0.04876355,2.06E-05,-0.09394189,-0.001875191,0.001224602,-0.000479455,-0.01386017,0.00769709,0.000314306,,,,-0.117195147518466,0.005116589345167,255233
2013-06-10 00:00:00+00:00,0.029141223,1616514.1,0.002337255,-474.21735,0.015907222,0.039730499,0.092906754,0.235257777,24.487991,3.5122051,0.014189541,0.01729713,0.06699124,0.004189999,0.05186621,0.1335935,-0.018232932,2.42E-05,0.029063875,-0.000182645,0.004157591,0.003303074,-0.00489034,0.0040714,7.94E-05,,,,-0.117195147518466,0.005116589345167,255233
2013-06-11 00:00:00+00:00,0.031661242,5865508,0.002270299,-744.2733,0.01558761,0.039346514,0.093910701,0.234040763,20.616663,10.725014,0.018096462,0.021285782,0.096680604,-0.00488998,0.049544838,-0.2873976,-0.02906577,-0.000692786,0.032673612,-0.001108665,0.010504078,0.002565547,-0.009516796,0.005740585,6.27E-05,,,,-0.117195147518466,0.005116589345167,255233
2013-06-12 00:00:00+00:00,0.01652999,1444551.9,0.00224723,-248.57635,0.016084631,0.037927308,0.093948024,0.233587369,22.094456,2.8294034,-0.017778503,-0.013152708,-0.049507517,0.00139961,0.126649518,0.23169018,-0.010213139,-0.000242799,0.0167354,-0.000276246,0.004365913,0.010461139,-0.003641911,0.002456269,0.000167713,,,,-0.117195147518466,0.005116589345167,255233
2013-06-13 00:00:00+00:00,-0.010702758,1898358.9,0.001990622,-2885.245,0.016856253,0.031620471,0.096965979,0.235042349,19.907593,3.348856,-0.022105215,-0.03396614,0.044534158,0.000699037,-0.087540141,-0.047042817,-0.1212511,-0.001118809,0.007508628,0.004243893,0.010259864,-0.019740677,0.004768191,0.007159293,0.000553336,,,,-0.117195147518466,0.005116589345167,255233
2013-06-14 00:00:00+00:00,-0.0629123,5850745.5,0.002009325,220.19904,0.019266423,0.030514223,0.092082012,0.238856665,16.519133,8.561004,-0.005598212,-0.007107302,0.12621306,0.000698561,-0.03644369,0.08472188,0.009351853,-0.000660459,-0.059123497,-0.001339498,-0.002397249,0.006383861,-0.017689195,0.010869109,0.001683843,,,,-0.117195147518466,0.005116589345167,255233
2013-06-15 00:00:00+00:00,-0.004904895,2472185.5,0.001964581,-496.56073,0.013931928,0.035589917,0.090144386,0.240390869,29.250607,6.402887,0.005635801,0.002518341,-0.335631,-0.000698572,-0.037776595,0.05528609,-0.022520222,-2.84E-05,-0.005656714,-0.000238447,-0.004620481,0.013637352,-0.024814969,0.020969827,0.000293808,,,,-0.117195147518466,0.005116589345167,255233
2013-06-16 00:00:00+00:00,0.002623689,2815560.5,0.002439928,5379.869,0.012835726,0.033675245,0.088897011,0.242759251,24.006737,5.982464,-0.009750362,-0.004918073,-0.09906141,0,0.089149255,0.12001553,0.21668957,-0.000561753,0.015296763,-9.14E-05,-0.0191418,0.04187872,-0.003475978,0.002369218,0.000413809,,,,-0.117195147518466,0.005116589345167,255233
2013-06-17 00:00:00+00:00,0.000365191,1129031.1,0.002434222,-55.537556,0.014247703,0.030175461,0.089818249,0.242399446,20.697132,2.0675635,0.020720683,0.013059089,0.14715679,0,-0.046001187,-0.40400434,-0.002341208,-0.000827894,0.005037354,0.000694511,0.012281979,-0.000972505,-0.002088461,0.003393607,0.00033528,,,,-0.117195147518466,0.005116589345167,255233
2013-06-18 00:00:00+00:00,0.038097184,1660718.4,0.002459139,290.3203,0.016440793,0.02939592,0.088658733,0.240446138,18.894768,2.7755294,0.020713793,0.028018167,0.11230797,0.001396634,-0.041386497,-0.059085365,0.010184109,-0.000734003,0.043185458,0.000136247,0.004328169,0.011894021,-0.004702881,-0.008084224,0.013903668,,,,-0.117195147518466,0.005116589345167,255233
2013-06-19 00:00:00+00:00,0.014139002,2698050.8,0.002488066,335.60645,0.014146543,0.030591049,0.089320958,0.239267574,21.068542,5.026461,0.006141125,0.009018048,0.08993984,-0.000698095,-0.021544567,-0.019124364,0.011694448,-0.000344932,0.021189967,-4.69E-05,0.015938263,-0.00127522,-0.001735225,0.000652696,0.000772059,,,,-0.117195147518466,0.005116589345167,255233
2013-06-20 00:00:00+00:00,0.005673615,1860996.2,0.002716256,2591.1821,0.016045792,0.028342738,0.088760481,0.237354277,16.695066,2.7463987,-0.024461616,-0.02393414,-0.021904815,0.000698084,0.119252636,-0.49368677,0.08774874,-0.000585966,0.008337336,-0.000138114,0.024472173,0.00122615,-0.001870294,0.000819228,0.000434543,,,,-0.117195147518466,0.005116589345167,255233
2013-06-21 00:00:00+00:00,-0.042609643,1390999.5,0.002866551,1712.3949,0.015179447,0.026747636,0.090018915,0.237400404,17.65807,2.1703956,-0.000564675,-0.008648193,0.021324525,0.007646931,0.096113258,0.5651447,0.053854905,-0.000755059,-0.039349623,0.000300601,0.010157795,-0.001351793,-0.003674335,0.003608622,0.000370791,,,,-0.117195147518466,0.005116589345167,255233
2013-06-22 00:00:00+00:00,-0.008951255,1709345.9,0.002661783,-2305.561,0.011440202,0.030683354,0.088328327,0.238310858,28.80866,4.3496356,-0.015886543,-0.015117617,-0.16698286,0.004835934,0.042208036,-0.20801812,-0.0741132,-0.00085623,-0.009631917,0.000288326,0.004728564,-0.000840182,-0.000344693,-0.000246436,0.001470319,,,,-0.117195147518466,0.005116589345167,255233
2013-06-23 00:00:00+00:00,-0.003161774,1825502.8,0.002714696,610.3362,0.010804861,0.031214354,0.085993827,0.23915555,37.27821,6.0086813,0.010893518,0.008013834,-0.124993935,-0.003451874,-0.082115808,0.45536798,0.019683743,-0.000788821,0.004032102,-0.000177041,0.013945167,0.000416431,-0.009809829,0.007073361,0.000733345,,,,-0.117195147518466,0.005116589345167,255233
2013-06-24 00:00:00+00:00,-0.011230713,2944192.8,0.002642763,-804.64923,0.014943565,0.029118866,0.077747655,0.244620741,19.986294,5.1939335,-0.022716904,-0.022028742,0.22759502,0.00345182,-0.082557421,-0.2679546,-0.02685493,-0.000597178,-0.00368965,-4.53E-06,0.007640543,-0.001635637,-0.002807681,0.001387706,0.001031344,,,,-0.117195147518466,0.005116589345167,255233
2013-06-25 00:00:00+00:00,0.003512287,5635770,0.002597085,-507.20636,0.0160298,0.030255644,0.078659815,0.240480951,16.755987,8.332411,-0.015327375,-0.013221681,-0.05531119,-0.004835955,0.049554012,0.19193399,-0.01743533,0.000164376,0.01868387,5.46E-05,0.010766985,-0.003044706,-0.007811038,0.006066481,0.000558101,,,,-0.117195147518466,0.005116589345167,255233
2013-06-26 00:00:00+00:00,-0.009718883,2996337.2,0.002634764,438.58273,0.015437647,0.031323781,0.078915216,0.237908907,19.760351,5.222352,0.020215314,0.013575495,0.05900307,0.002766237,0.103145584,-0.07244777,0.014403774,-0.00027881,0.000622079,-0.00016959,0.015005686,0.00104087,-0.032495365,0.024815047,0.000565369,,,,-0.117195147518466,0.005116589345167,255233
2013-06-27 00:00:00+00:00,-0.0065637,3491998.2,0.002814445,2048.9907,0.015407173,0.031556924,0.078174557,0.236515419,22.228477,6.8439155,-0.03175147,-0.028226437,-0.06886515,0.001380206,-0.044486623,0.22757404,0.06597175,-0.000351729,0.001037417,-0.000484644,0.015260603,0.002696214,-0.007627655,0.003836653,0.000836142,,,,-0.117195147518466,0.005116589345167,255233
2013-06-28 00:00:00+00:00,-0.06307227,5614875.5,0.002495582,-3605.816,0.014897808,0.031033906,0.078002084,0.232200562,18.496916,9.153741,-0.041961174,-0.06590461,0.12227322,-0.000689864,0.013430879,-0.4314956,-0.120243154,-0.00033563,-0.05279063,-0.00085969,0.046088822,0.000611833,-0.003359172,-3.78E-05,0.00037961,,,,-0.117195147518466,0.005116589345167,255233
2013-06-29 00:00:00+00:00,-0.021195963,6648229.5,0.002513864,218.11656,0.013051297,0.033418722,0.075760546,0.233058753,23.773026,13.924767,0.002125149,-0.00194966,-0.12339707,-0.004842604,0.033683571,0.6734733,0.007298947,0.000543566,-0.013646369,-0.001246156,0.007430535,0.004045874,-0.002292696,-0.00183972,0.000345409,,,,-0.117195147518466,0.005116589345167,255233
2013-06-30 00:00:00+00:00,-0.010374893,3538745,0.002492028,-238.14574,0.012417748,0.034139381,0.075752147,0.229999043,30.087896,9.377611,0.01049877,0.006639208,-0.18989745,0.001386039,-0.034384832,-0.274202,-0.008724069,-0.000170186,0.002971403,-0.000482556,0.022595681,0.002098027,-0.005744054,0.002667086,0.000465642,,,,-0.117195147518466,0.005116589345167,255233
2013-07-01 00:00:00+00:00,-0.016312243,15012557,0.0027233,2636.6858,0.019124758,0.030764918,0.075279886,0.225932263,13.97648,18.473682,-0.026064925,-0.028653866,0.30998558,0.003456572,0.021153839,0.21160068,0.088747375,0.00052069,0.004256,-0.002224593,0.017831026,-0.002672067,-0.03197982,0.017385468,0.000366382,,,,0.071670262977965,0.005239599357856,-214098
2013-07-02 00:00:00+00:00,-0.018396353,6236056.5,0.002709257,-149.00262,0.017680208,0.031930508,0.074391653,0.224747965,16.467096,9.038198,0.029945726,0.024955628,-0.06354179,-0.004842604,-0.010377145,-0.41115427,-0.005169678,0.002260275,0.004979115,-0.000377369,0.018249344,0.000128619,-0.001146735,-0.000604514,0.000530936,,,,0.071670262977965,0.005239599357856,-214098
2013-07-03 00:00:00+00:00,-0.015717052,9410272,0.002706783,-15.5244255,0.019340218,0.030737523,0.073298113,0.223847434,14.600055,12.087476,-0.048838414,-0.040615533,0.020617342,0.006221925,0.160131759,0.41477835,-0.000913799,9.76E-05,0.004229411,-0.000809461,-0.013835694,0.037248913,-0.001583339,-0.001595339,0.000751809,,,,0.071670262977965,0.005239599357856,-214098
2013-07-04 00:00:00+00:00,-0.083817445,3377464.8,0.002954004,2822.3213,0.018030163,0.031354828,0.073599849,0.222676259,13.858742,4.116575,0.019150252,0.008636504,-0.07523086,-0.006915645,-0.108601956,0.079177134,0.0874009,0.000891646,-0.06321138,0.001025508,0.012076594,-0.005031407,-0.001848796,0.003393013,0.000658415,,,,0.071670262977965,0.005239599357856,-214098
2013-07-05 00:00:00+00:00,-0.065888375,7096061,0.003157316,2326.5522,0.023843269,0.030907222,0.071113211,0.21895704,12.2246685,7.626026,-0.04176347,-0.045030132,-0.011002889,0,0.129258838,-0.20935452,0.06656048,-0.000252815,-0.05277869,-0.000707638,0.010217267,-0.002751317,-0.003147125,-5.24E-05,0.000551548,,,,0.071670262977965,0.005239599357856,-214098
2013-07-06 00:00:00+00:00,-0.086259186,2901961.8,0.003066973,-1013.2178,0.01911071,0.037186946,0.065400755,0.221316659,17.065928,4.35198,0.004943292,-0.001043805,-0.06341109,-0.003475859,0.006515825,0.090087034,-0.029030977,0.000214315,-0.075524256,0.000107759,0.013036027,-0.000634693,-9.42E-05,-0.000219667,0.000656628,,,,0.071670262977965,0.005239599357856,-214098
2013-07-07 00:00:00+00:00,0.00575706,2419195.2,0.003098638,374.83755,0.013795583,0.043452813,0.063561457,0.219712537,18.339508,3.8971446,0.057342418,0.04349926,-0.14739358,-0.001393753,0.005153352,0.47369128,0.010271545,-0.000725473,0.026413305,0.000150431,0.017929152,-0.001177408,-4.20E-05,-3.95E-05,0.000530936,,,,0.071670262977965,0.005239599357856,-214098
